user_id,school_id,degree_id
1201,11098.0,
1201,11219.0,
18856,12049.0,
18856,15150.0,
12011,999999.0,
12011,13947.0,
12011,11825.0,
23397,999999.0,
23397,1426.0,
17637,999999.0,
17637,4788.0,
17637,4787.0,
30550,999999.0,
30550,12049.0,
22057,15194.0,
22057,10336.0,
19707,999999.0,
19707,5160.0,
19707,5163.0,
19707,999999.0,
1931,9777.0,
1931,4620.0,
21323,999999.0,
21323,12410.0,
18503,13041.0,
561,999999.0,
561,5148.0,
35476,4836.0,
21781,15540.0,
21781,15515.0,
7571,13604.0,
7571,6005.0,
18149,10906.0,
18149,4788.0,
18149,4787.0,
17458,11222.0,
17458,999999.0,
17458,3280.0,
17458,10329.0,
50812,17125.0,
5353662,999999.0,
5353662,4788.0,
5353662,4787.0,
24050,17035.0,
24050,11806.0,
24050,10345.0,
6591,999999.0,
6591,11278.0,
16191,999999.0,
16191,11806.0,
27705,999999.0,
27705,12523.0,
241,7188.0,
531,8548.0,
531,12410.0,
531,12419.0,
18139,999999.0,
18139,4788.0,
18139,4787.0,
10861,10549.0,
10861,999999.0,
961,4620.0,
961,999999.0,
17122,999999.0,
17122,7278.0,
14321,999999.0,
14321,13709.0,
50085,7645.0,
50085,4788.0,
50085,4787.0,
40634,17518.0,
40634,12243.0,
774903,14814.0,
10701,999999.0,
10701,17106.0,
21998,11884.0,
4878112,15966.0,
4878112,15971.0,
25790,999999.0,
25790,15515.0,
37784,16686.0,
37784,4620.0,
9231,999999.0,
18462,10960.0,
18462,10952.0,
10671,12251.0,
10671,12119.0,
1741,3319.0,
1741,3340.0,
1741,12946.0,
1741,999999.0,
2481,999999.0,
2481,3487.0,
23747,999999.0,
23747,6498.0,
23460,11825.0,
23460,11806.0,
23460,15243.0,
23361,15217.0,
23361,8414.0,
17665,999999.0,
17665,10616.0,
25510,11806.0,
25510,3342.0,
941112,12092.0,
941112,8674.0,
4567491,5838.0,
4567491,6616.0,
4567491,6624.0,
14381,12899.0,
14381,4482.0,
17439,10329.0,
6268745,12049.0,
18049,15594.0,
18049,15583.0,
18049,11497.0,
914545,15966.0,
914545,12217.0,
54438,999999.0,
54438,10279.0,
54438,6618.0,
2246454,999999.0,
2246454,999999.0,
2246454,999999.0,
2246454,11098.0,
2246454,999999.0,
20139,999999.0,
20139,13371.0,
20139,13370.0,
23911,999999.0,
23911,5272.0,
26312,999999.0,
26312,16701.0,
26312,3487.0,
1711,16269.0,
1711,2900.0,
23146,5394.0,
23146,999999.0,
79374,4523.0,
79374,17126.0,
2531,999999.0,
2531,999999.0,
1671,999999.0,
1671,15481.0,
6200692,999999.0,
6200692,2226.0,
6200692,15515.0,
6200692,4067.0,
4401,8759.0,
18336,14455.0,
18336,11098.0,
18291,15515.0,
21355,14497.0,
21355,17220.0,
6209858,12010.0,
28362,10329.0,
28362,10399.0,
22037,15847.0,
22037,11098.0,
22037,11114.0,
22722,1436.0,
22722,999999.0,
19900,17450.0,
17297,1428.0,
17297,10378.0,
17297,1426.0,
17297,999999.0,
24061,999999.0,
5113539,13398.0,
5113539,13371.0,
5113539,13370.0,
23536,999999.0,
23536,11278.0,
18716,17324.0,
23469,11825.0,
40976,999999.0,
40976,10329.0,
26229,999999.0,
26229,11278.0,
26229,11806.0,
568099,11200.0,
568099,3487.0,
17687,999999.0,
6268858,999999.0,
22465,16323.0,
22465,13473.0,
55035,5394.0,
218390,7345.0,
218390,4620.0,
36263,17069.0,
36263,999999.0,
36263,999999.0,
36263,1428.0,
36436,999999.0,
36436,4620.0,
6268895,999999.0,
6268895,1426.0,
109893,999999.0,
109893,1428.0,
33808,999999.0,
33808,14527.0,
32541,5654.0,
32541,10322.0,
44107,10279.0,
140045,999999.0,
140045,17220.0,
6202069,11278.0,
6268896,999999.0,
6268896,11278.0,
6268896,999999.0,
50582,11278.0,
50582,7365.0,
33827,3955.0,
33827,8414.0,
7031,12899.0,
5750602,13776.0,
5750602,11806.0,
53437,999999.0,
53437,13371.0,
53437,13370.0,
621,11825.0,
224514,999999.0,
224514,3487.0,
218368,6342.0,
218368,10329.0,
14351,999999.0,
14351,3487.0,
157945,17954.0,
157945,4482.0,
6205134,999999.0,
6205134,10990.0,
6205134,3907.0,
6205134,4026.0,
35713,8414.0,
35713,13556.0,
43582,999999.0,
43582,10279.0,
43582,4445.0,
43582,1428.0,
53591,4620.0,
2111,12556.0,
53168,11929.0,
53168,11814.0,
53168,999999.0,
53168,999999.0,
53168,9777.0,
53168,999999.0,
53168,11929.0,
53168,2900.0,
53168,999999.0,
53168,11806.0,
5340146,999999.0,
5340146,9984.0,
5340146,9985.0,
225375,13799.0,
225375,13798.0,
225375,999999.0,
43574,3487.0,
43574,11098.0,
43574,12620.0,
106692,999999.0,
106692,5106.0,
2731,6736.0,
2731,6268.0,
6191976,999999.0,
6191976,12194.0,
20218,3909.0,
20218,1428.0,
96796,4482.0,
25105,11600.0,
25105,6268.0,
21472,999999.0,
33793,999999.0,
33793,4620.0,
32542,999999.0,
32542,3487.0,
29596,999999.0,
17289,1801.0,
17289,11813.0,
230794,15194.0,
230794,999999.0,
230794,5106.0,
230794,999999.0,
230794,999999.0,
981,999999.0,
981,11098.0,
610573,17069.0,
610573,999999.0,
610573,15515.0,
610573,999999.0,
953165,17478.0,
953165,15515.0,
38525,999999.0,
38525,11098.0,
32183,10329.0,
1561,17964.0,
1561,11806.0,
32526,11806.0,
32526,999999.0,
26249,12535.0,
2521,15485.0,
8241,4550.0,
8241,999999.0,
16521,4788.0,
16521,4787.0,
6141,13041.0,
6141,10368.0,
6141,999999.0,
16981,4620.0,
16981,4833.0,
32582,999999.0,
32582,12684.0,
95382,999999.0,
95382,17220.0,
36343,11110.0,
36343,999999.0,
153087,999999.0,
153087,9761.0,
28688,7224.0,
28688,11098.0,
52349,13017.0,
52349,999999.0,
52349,999999.0,
50726,15428.0,
50726,11098.0,
17861,999999.0,
24997,999999.0,
24997,7875.0,
1980544,999999.0,
1980544,7868.0,
27144,999999.0,
27144,5106.0,
17466,4629.0,
816413,1428.0,
816413,11136.0,
6268909,14527.0,
64692,999999.0,
64692,15481.0,
2213458,999999.0,
2213458,6683.0,
3554984,999999.0,
2704672,15966.0,
2704672,7319.0,
51542,999999.0,
51542,6616.0,
6268921,12588.0,
26050,5339.0,
26050,17220.0,
78637,13453.0,
81850,10329.0,
81850,14076.0,
1179211,999999.0,
18229,14035.0,
18229,999999.0,
18229,5106.0,
18229,4307.0,
18229,999999.0,
18229,4445.0,
24110,6616.0,
25727,12556.0,
25727,12576.0,
28518,4406.0,
28518,11806.0,
17554,999999.0,
17554,11806.0,
17554,11813.0,
6371,8253.0,
6371,11134.0,
6371,3487.0,
833620,8519.0,
24718,999999.0,
24718,999999.0,
24718,999999.0,
225436,16836.0,
225436,13017.0,
225436,13022.0,
16571,8787.0,
224902,10511.0,
224902,11325.0,
17909,999999.0,
5511,13555.0,
5511,12010.0,
7551,13526.0,
93144,11222.0,
93144,10196.0,
93144,999999.0,
93144,5106.0,
93144,5115.0,
6268680,999999.0,
6268680,4620.0,
87146,999999.0,
87146,9272.0,
6268156,999999.0,
6268156,999999.0,
6268156,999999.0,
7981,11278.0,
6268548,16464.0,
6268548,3487.0,
226376,17126.0,
6194697,9352.0,
6194697,11825.0,
6194697,11806.0,
17722,14076.0,
17722,999999.0,
17722,10329.0,
17722,999999.0,
81251,2874.0,
81251,15779.0,
234299,4836.0,
997186,999999.0,
997186,4620.0,
6196588,999999.0,
6196588,4963.0,
6196588,999999.0,
17367,999999.0,
17367,13919.0,
17456,11272.0,
17456,5106.0,
15481,999999.0,
15481,16419.0,
28711,999999.0,
28711,15515.0,
1297617,999999.0,
8521,5106.0,
8521,999999.0,
8521,10188.0,
155151,999999.0,
155151,5106.0,
12971,999999.0,
12971,4620.0,
81095,3487.0,
81095,16831.0,
88723,12010.0,
161708,14035.0,
161708,5125.0,
161708,999999.0,
43699,11098.0,
23239,12714.0,
23239,5510.0,
27661,11098.0,
295899,10345.0,
295899,10329.0,
2519194,17598.0,
1092092,12684.0,
1092092,999999.0,
313487,999999.0,
313487,999999.0,
866193,999999.0,
866193,11048.0,
6268947,999999.0,
6268947,999999.0,
6268947,8759.0,
1933626,999999.0,
1933626,999999.0,
1933626,7278.0,
414374,999999.0,
414374,11806.0,
2367713,999999.0,
2367713,999999.0,
2367713,11956.0,
144974,9720.0,
144974,13371.0,
144974,13370.0,
109347,10329.0,
109347,10399.0,
229014,7929.0,
229014,999999.0,
17613,999999.0,
5961,6445.0,
5961,8414.0,
21726,5771.0,
21726,8004.0,
21726,5115.0,
7821,15847.0,
7821,11806.0,
7821,11825.0,
209889,999999.0,
209889,15481.0,
209889,4645.0,
209889,15485.0,
3701,999999.0,
3701,16419.0,
835571,999999.0,
835571,11806.0,
1790580,9116.0,
1790580,17220.0,
1790580,3850.0,
1790580,999999.0,
1908599,999999.0,
1908599,5179.0,
2023087,999999.0,
445442,999999.0,
445442,999999.0,
27549,10417.0,
1153070,999999.0,
1344645,999999.0,
1344645,11348.0,
13751,999999.0,
13751,17518.0,
20721,2147.0,
20721,11110.0,
27017,999999.0,
27017,11098.0,
240011,14685.0,
1706177,7345.0,
1706177,3487.0,
18586,5106.0,
18586,999999.0,
10481,14810.0,
10481,11098.0,
30326,999999.0,
30326,1426.0,
441,1428.0,
17424,12876.0,
17424,453.0,
4438078,999999.0,
39512,4620.0,
39512,10368.0,
18951,4788.0,
18951,4787.0,
312077,633.0,
775361,11098.0,
44384,10329.0,
44384,3847.0,
112296,999999.0,
112296,7875.0,
112296,999999.0,
25325,15481.0,
6204024,10329.0,
30639,17711.0,
30639,11098.0,
5344856,4482.0,
46462,999999.0,
46462,3487.0,
228780,1904.0,
553576,10585.0,
553576,11110.0,
77833,999999.0,
1326096,11098.0,
48683,11409.0,
931218,12645.0,
931218,10329.0,
373068,4493.0,
33828,17035.0,
33828,4482.0,
17138,999999.0,
17138,11820.0,
5401,10907.0,
5401,10822.0,
40086,999999.0,
40086,14617.0,
445692,999999.0,
445692,7498.0,
53669,11222.0,
53669,11110.0,
114380,10001.0,
114380,7875.0,
17449,999999.0,
17449,999999.0,
17449,17598.0,
10071,999999.0,
21223,13371.0,
21223,13370.0,
207930,999999.0,
207930,999999.0,
207930,999999.0,
207930,999999.0,
19064,999999.0,
19064,999999.0,
19064,11813.0,
141861,17046.0,
141861,13371.0,
141861,13370.0,
6193254,8676.0,
6193254,11806.0,
19128,999999.0,
19128,5106.0,
19128,8140.0,
26008,999999.0,
26008,999999.0,
22440,999999.0,
22440,3487.0,
1076557,16910.0,
1076557,4978.0,
17169,999999.0,
17169,4788.0,
17169,4787.0,
244359,1429.0,
18443,11200.0,
32508,17964.0,
32508,10329.0,
1039923,17125.0,
25092,999999.0,
25092,999999.0,
25092,999999.0,
25092,12924.0,
25092,13798.0,
23835,11134.0,
23835,11098.0,
849993,999999.0,
849993,13371.0,
849993,13370.0,
9171,11098.0,
878963,999999.0,
878963,4489.0,
208558,12923.0,
208558,999999.0,
1345030,999999.0,
1345030,11278.0,
1386746,999999.0,
1386746,14534.0,
1386746,7868.0,
1386746,7875.0,
1386746,8087.0,
97476,10329.0,
2704591,13091.0,
2704591,10329.0,
1091506,11200.0,
1091506,3487.0,
1091506,999999.0,
37317,8674.0,
37317,11884.0,
206410,999999.0,
206410,999999.0,
227875,999999.0,
227875,999999.0,
227875,9634.0,
2376893,999999.0,
2376893,6683.0,
50979,11806.0,
31554,999999.0,
31554,999999.0,
6268950,4253.0,
6268950,999999.0,
25061,14607.0,
25061,5106.0,
227652,999999.0,
227652,999999.0,
642498,5106.0,
642498,5115.0,
17413,11813.0,
17413,12180.0,
198490,999999.0,
198490,17106.0,
6268951,10329.0,
58654,7498.0,
58654,15971.0,
81171,12858.0,
81171,11947.0,
39757,11900.0,
39757,4620.0,
39757,999999.0,
39757,999999.0,
76374,13912.0,
76374,17229.0,
76374,14283.0,
76374,14283.0,
234254,10585.0,
234254,8414.0,
1578613,3955.0,
1578613,7133.0,
1073109,999999.0,
51839,999999.0,
51839,7498.0,
1781,17125.0,
2375942,999999.0,
2375942,14283.0,
952665,8759.0,
73576,999999.0,
73576,17199.0,
26896,16760.0,
232210,14283.0,
232210,16947.0,
814275,17686.0,
814275,3487.0,
1981828,999999.0,
69801,17518.0,
69801,12194.0,
69801,999999.0,
86872,999999.0,
86872,16761.0,
86872,16760.0,
19648,999999.0,
103380,9730.0,
103380,6616.0,
1942398,999999.0,
1942398,9265.0,
266305,999999.0,
266305,10368.0,
266305,11098.0,
266305,11929.0,
6268952,999999.0,
6191949,4620.0,
6191949,4629.0,
6191949,14432.0,
21731,999999.0,
21731,10378.0,
3677229,999999.0,
3677229,999999.0,
741800,999999.0,
741800,11098.0,
741800,999999.0,
6197637,16912.0,
6197637,13022.0,
1131010,999999.0,
1131010,12380.0,
163623,999999.0,
163623,17220.0,
163623,12914.0,
21723,999999.0,
21723,17220.0,
21723,8773.0,
18120,999999.0,
18120,3589.0,
819604,12714.0,
819604,12090.0,
20477,999999.0,
20477,14556.0,
156716,13017.0,
2703373,8759.0,
4529049,14076.0,
4529049,11806.0,
4529049,999999.0,
1726570,999999.0,
1726570,7007.0,
1726570,6999.0,
103662,17316.0,
103662,11806.0,
17798,999999.0,
17798,14283.0,
84645,12422.0,
84645,3907.0,
1239383,6616.0,
17788,8773.0,
17788,11929.0,
17788,11934.0,
6268954,999999.0,
6268954,11278.0,
836686,6999.0,
836686,10442.0,
836686,16821.0,
53529,11192.0,
53529,11098.0,
167108,999999.0,
167108,11136.0,
167108,999999.0,
866024,15481.0,
785162,13150.0,
8771,15500.0,
8771,15481.0,
15211,999999.0,
15211,10442.0,
15211,999999.0,
25244,255.0,
940644,17623.0,
940644,999999.0,
1744691,999999.0,
15781,999999.0,
15781,14685.0,
19992,999999.0,
19992,11806.0,
6441,14035.0,
6441,6616.0,
234518,999999.0,
234518,999999.0,
234518,12880.0,
234518,11325.0,
234518,999999.0,
27325,8004.0,
8141,999999.0,
8141,5106.0,
51816,3850.0,
51816,10329.0,
18305,17220.0,
18305,999999.0,
34944,6616.0,
34944,8305.0,
298353,13066.0,
298353,17220.0,
1423956,999999.0,
1423956,13150.0,
36613,6428.0,
36613,8813.0,
36613,6268.0,
154504,13150.0,
154504,999999.0,
130690,17954.0,
130690,11806.0,
16811,7412.0,
16811,11929.0,
16811,11934.0,
63366,999999.0,
63366,4788.0,
63366,4787.0,
19998,7198.0,
19998,999999.0,
19998,6948.0,
104564,1082.0,
104564,4482.0,
104564,7383.0,
207446,999999.0,
207446,13969.0,
6261439,999999.0,
6261439,11806.0,
27035,12010.0,
26458,15085.0,
26458,999999.0,
26458,11278.0,
24147,999999.0,
4077890,999999.0,
4077890,11098.0,
300996,13555.0,
300996,11110.0,
81031,999999.0,
1697861,1426.0,
32540,5403.0,
32540,10417.0,
864042,5106.0,
864042,13429.0,
223291,4523.0,
223291,14527.0,
175821,13039.0,
175821,13154.0,
35376,999999.0,
35376,999999.0,
35376,15481.0,
35376,13371.0,
35376,13370.0,
1013031,1345.0,
1013031,7929.0,
1013031,999999.0,
35152,999999.0,
35152,6051.0,
4286240,15540.0,
4286240,15515.0,
6192328,13698.0,
6192328,10795.0,
23719,999999.0,
23719,14527.0,
292852,999999.0,
292852,11278.0,
68128,17199.0,
68128,17201.0,
17856,999999.0,
17856,999999.0,
17856,12119.0,
27033,999999.0,
27033,9783.0,
27033,9780.0,
1324695,999999.0,
1324695,14615.0,
2189556,999999.0,
2189556,999999.0,
1094673,13483.0,
21290,999999.0,
21290,999999.0,
26062,12899.0,
26062,10322.0,
95366,13373.0,
107644,13555.0,
107644,999999.0,
107644,5106.0,
1730402,8126.0,
1730402,999999.0,
223170,3487.0,
223170,999999.0,
223170,4353.0,
223170,1145.0,
6191050,11712.0,
156800,3487.0,
156800,11200.0,
80243,999999.0,
81805,11134.0,
81805,4620.0,
81805,17954.0,
6192238,999999.0,
6192238,8529.0,
6192238,999999.0,
26829,3909.0,
26829,17125.0,
26225,12897.0,
26225,10442.0,
223380,8547.0,
223380,12410.0,
223380,4503.0,
33915,11158.0,
33915,3487.0,
33915,9798.0,
266675,4406.0,
266675,10329.0,
233741,6005.0,
233741,999999.0,
866244,15966.0,
1253198,999999.0,
1253198,999999.0,
33996,7856.0,
701,12899.0,
701,1426.0,
102901,11278.0,
1080187,8190.0,
24668,5115.0,
24668,5106.0,
36381,999999.0,
36381,10617.0,
36381,10616.0,
1162919,999999.0,
1162919,17532.0,
17168,12523.0,
17168,7611.0,
17168,6179.0,
28002,999999.0,
28002,15481.0,
27858,999999.0,
35211,5259.0,
35211,10268.0,
2161953,7412.0,
2161953,7278.0,
6201241,10105.0,
6201241,999999.0,
1264585,999999.0,
1143651,999999.0,
531768,999999.0,
531768,4957.0,
6201023,11278.0,
6201023,16705.0,
17404,10427.0,
17404,11098.0,
1074394,10329.0,
1074394,999999.0,
206545,10872.0,
206545,999999.0,
19871,12135.0,
19871,11278.0,
25416,999999.0,
25416,633.0,
234357,6498.0,
234357,999999.0,
81619,10408.0,
81619,999999.0,
2318871,999999.0,
2318871,3707.0,
2338296,15515.0,
81258,13017.0,
81258,6342.0,
19772,999999.0,
19772,3487.0,
19772,11098.0,
311,999999.0,
311,12194.0,
29539,3487.0,
29539,16854.0,
28560,15498.0,
312522,999999.0,
312522,999999.0,
26620,11110.0,
26620,11134.0,
35942,17046.0,
35942,12010.0,
35942,12017.0,
244485,14556.0,
244485,999999.0,
210124,5263.0,
48626,3487.0,
48626,999999.0,
51223,1426.0,
57627,7875.0,
6268973,11278.0,
4684912,999999.0,
4684912,11098.0,
6268974,11813.0,
244497,14782.0,
244497,4963.0,
67316,15194.0,
67316,4788.0,
67316,4787.0,
207539,999999.0,
4529301,999999.0,
4529301,11134.0,
4529301,11098.0,
4517397,13371.0,
4517397,13370.0,
4517397,12249.0,
6200359,17250.0,
6200359,17220.0,
26538,5953.0,
26538,12194.0,
20141,12104.0,
20141,4836.0,
48967,10822.0,
17652,999999.0,
17652,10973.0,
1209312,999999.0,
1209312,999999.0,
1209312,4105.0,
78674,999999.0,
78674,13017.0,
78674,4482.0,
78674,13022.0,
569496,999999.0,
569496,999999.0,
1760747,999999.0,
1760747,13182.0,
8441,11460.0,
8441,11098.0,
27771,11278.0,
11041,612.0,
1002055,7510.0,
816135,999999.0,
816135,3487.0,
102902,999999.0,
102902,999999.0,
23503,999999.0,
23503,8188.0,
6268975,999999.0,
6268975,11098.0,
22679,999999.0,
22679,5975.0,
42138,999999.0,
42138,999999.0,
27940,15516.0,
27940,999999.0,
27940,999999.0,
833340,11098.0,
833340,999999.0,
6258439,999999.0,
6258439,17986.0,
18737,999999.0,
18737,999999.0,
6201059,999999.0,
6201059,14527.0,
2696580,999999.0,
2696580,11098.0,
17937,16794.0,
17937,13018.0,
20987,999999.0,
20987,12523.0,
1342858,999999.0,
1342858,13041.0,
19013,999999.0,
19013,14619.0,
19013,10329.0,
34645,17106.0,
4518569,999999.0,
505851,6771.0,
505851,999999.0,
50449,8967.0,
3891,8272.0,
3891,8270.0,
3891,15485.0,
207004,4482.0,
207004,5343.0,
207004,1082.0,
838633,999999.0,
838633,999999.0,
819285,999999.0,
75255,999999.0,
75255,3487.0,
75255,11098.0,
1875564,999999.0,
48253,1426.0,
1420709,999999.0,
1420709,999999.0,
1420709,999999.0,
51714,6377.0,
51714,7188.0,
26112,11900.0,
26112,999999.0,
26112,11806.0,
26112,3907.0,
26112,2997.0,
6268977,999999.0,
52314,15481.0,
3609797,999999.0,
3609797,13473.0,
3609797,999999.0,
20553,8450.0,
20553,8452.0,
23660,999999.0,
23660,1960.0,
63776,15137.0,
63776,999999.0,
63776,1426.0,
63776,10329.0,
922192,9435.0,
922192,17106.0,
1696254,15272.0,
1696254,15515.0,
1240695,14167.0,
1240695,4482.0,
97492,999999.0,
97492,15515.0,
6268978,6672.0,
6268978,7931.0,
6268978,7929.0,
1110631,999999.0,
1110631,2874.0,
24858,3487.0,
24858,999999.0,
6268622,15217.0,
6268622,6268.0,
18416,999999.0,
18416,999999.0,
5000569,14810.0,
5000569,5106.0,
50895,11110.0,
162524,14035.0,
162524,5106.0,
3207280,999999.0,
3207280,12119.0,
11791,17046.0,
11791,11134.0,
241845,13371.0,
241845,13370.0,
10491,999999.0,
10491,14527.0,
10491,999999.0,
18447,999999.0,
18447,999999.0,
18447,6498.0,
29407,999999.0,
29407,15583.0,
29407,16952.0,
19778,999999.0,
19778,5106.0,
19778,5115.0,
23501,999999.0,
23501,15481.0,
23872,16340.0,
23872,15583.0,
88575,11134.0,
88575,11098.0,
156719,7039.0,
156719,11929.0,
17232,999999.0,
17232,3392.0,
2376446,999999.0,
2376446,4836.0,
89038,3955.0,
89038,17220.0,
89038,999999.0,
89038,999999.0,
3919441,999999.0,
3919441,8759.0,
259223,15333.0,
259223,11806.0,
259223,11825.0,
25085,12010.0,
25085,999999.0,
6871,999999.0,
299503,6683.0,
27475,999999.0,
23781,15515.0,
33428,9599.0,
33428,11098.0,
391,4788.0,
391,4787.0,
391,999999.0,
6268410,999999.0,
28222,11930.0,
28222,16686.0,
1681386,14527.0,
1681386,999999.0,
819450,6005.0,
50700,15481.0,
18646,999999.0,
18646,3003.0,
18646,13371.0,
18646,13370.0,
25658,999999.0,
25658,11929.0,
5202883,999999.0,
5202883,6881.0,
5202883,4067.0,
1326031,14695.0,
1326031,17201.0,
2366361,999999.0,
2366361,14685.0,
445795,999999.0,
445795,453.0,
241586,15334.0,
241586,1428.0,
18685,13017.0,
18685,999999.0,
18685,10201.0,
18685,999999.0,
207798,11947.0,
13471,4482.0,
5149824,6102.0,
5149824,6683.0,
1768591,17089.0,
1768591,17088.0,
143411,2830.0,
143411,2900.0,
4514909,999999.0,
4514909,11098.0,
4006635,999999.0,
4006635,11325.0,
24417,11098.0,
24417,12814.0,
24417,2599.0,
17740,999999.0,
17740,17324.0,
39218,999999.0,
39218,16419.0,
5661,999999.0,
5661,999999.0,
5661,11261.0,
19858,11098.0,
68004,11900.0,
68004,11806.0,
1151669,999999.0,
1151669,14527.0,
601275,1429.0,
26531,5106.0,
26531,5106.0,
24072,999999.0,
24072,6616.0,
156847,999999.0,
156847,6498.0,
77725,999999.0,
77725,11278.0,
6268982,15637.0,
6268982,13371.0,
6268982,13370.0,
48881,6377.0,
48881,5049.0,
31522,999999.0,
31522,10822.0,
31443,999999.0,
24909,15583.0,
24909,14527.0,
600588,999999.0,
4993213,15583.0,
4993213,11825.0,
4688089,999999.0,
1291,4598.0,
1291,15481.0,
1972972,9554.0,
1972972,11098.0,
952348,15023.0,
952348,3487.0,
681671,15789.0,
681671,15583.0,
681671,15756.0,
1093306,12897.0,
1093306,17518.0,
1093306,17519.0,
13761,6261.0,
28959,14941.0,
28959,4788.0,
28959,4787.0,
35183,13371.0,
35183,13370.0,
252528,13346.0,
36391,999999.0,
36391,5284.0,
1269551,3483.0,
1269551,3487.0,
1962017,8270.0,
1962017,4620.0,
27005,999999.0,
27005,10329.0,
391441,17125.0,
391441,17125.0,
59762,11825.0,
59762,11806.0,
59762,10154.0,
104764,10329.0,
104764,10408.0,
104764,10400.0,
3764812,13969.0,
39697,11098.0,
19877,6387.0,
19877,12645.0,
19877,999999.0,
19877,3487.0,
29470,11454.0,
